Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Tuvalu,TUV,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.005973287,0.884592696,13.40173831,7.908481544,11.0224027,17.04217639,9.738674234,10.92420304,10.95514397,9.136807521,8.957379955,7.981572002,23.7989789,22.55772743,15.61787339,19.02128282,13.62698112,13.81007139,11.15491422,30.49347809,42.13791015,
Tanzania,TZA,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,69.95540691,71.91176471,65.50068587,39.17391304,39.50480414,36.74722404,43.96048918,35.8649789,26.54511743,36.27100271,34.13479053,24.97562417,22.95384351,19.8953191,19.9387707,27.82480441,,4.650055547,1.644320164,0.298335039,11.58173964,12.66434783,11.29286409,9.329395413,9.871393813,12.4029427,13.60950519,15.43367441,17.0347346,18.34175013,23.42878236,18.07663144,18.54997081,18.63083497,22.64872799,24.63864459,23.28390065,25.6117144,26.70502253,30.37491635,29.45443747,29.93382533,30.68990961,31.70665749,58.94021642,,
Uganda,UGA,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,39.28571429,26.83982684,,,,,,,,12.60414441,26.20904836,17.88461538,13.68348307,13.22439558,13.39913774,15.29850746,15.96679688,14.47485591,15.04276194,4.484987346,3.271435542,1.505295982,0.852739788,1.291498583,5.973214899,4.806711121,4.067438506,9.277683023,9.837686346,11.99185997,8.405770673,7.616757114,8.533340087,11.71320262,9.184736982,9.116979454,16.54244304,11.89137764,
Ukraine,UKR,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.11552091,73.22218442,83.22327693,81.08271282,71.74348697,69.14941494,64.64933362,63.93442623,63.22497229,62.40773286,48.28440042,45.63543646,46.59779732,42.24243247,41.21610781,44.36194574,45.07304416,44.81035988,40.7851027,38.79913963,42.73076396,43.61580069,44.07086939,42.49425947,38.29170958,36.45213944,33.30715361,26.34346118,21.83540253
Upper middle income,UMC,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,42.66188552,43.83305419,38.58364045,38.23103745,32.694586,30.59914691,36.69197578,32.40187644,36.33358671,26.49480257,22.54528744,18.74460775,21.30244996,20.8853824,17.48971973,11.46156811,11.05247449,11.26630914,11.92122842,12.60537251,13.75820505,17.79407376,18.74995516,21.69011257,23.0938519,23.06963873,23.44717784,18.84176271,20.49338879,19.69184346,20.37658887,19.61246556,19.13158087,19.06496443,18.47217858,19.09346903,19.50323791,19.32066688,23.99136469,30.96291655,31.59997655
Uruguay,URY,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,20.55740829,18.34541688,19.35412027,19.85097524,30.86568323,31.45154963,22.41559953,20.43408788,21.11357477,23.59627534,21.7025423,34.12536135,36.90012829,33.70500915,40.71352088,34.45570961,29.66236121,30.50187151,28.38723619,24.25700538,19.33511655,21.14216282,29.98186664,29.51300833,36.60203542,35.82055969,35.74426901,36.45285871,35.49040622,31.28770533,30.09940803,19.54581684,18.84768916,18.11632766,10.40225303,10.63583858,11.55279452,11.7197134,11.2501015,9.120911649,10.59178309,10.9293263,10.61540136,13.98829693,12.30197918
United States,USA,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,38.14968815,36.97718631,36.71539123,38.70738636,39.89393047,36.590547,36.73752311,36.48124191,36.21138817,38.11164952,37.36552086,34.02868318,30.42281219,31.75940439,29.59578906,30.06630652,28.22905819,28.68883565,28.99653979,27.26324935,27.95650879,25.88676215,23.81591622,22.96103032,22.34640833,22.61593982,21.39709819,20.48844884,19.10880467,17.16263001,17.12241274,16.66352477,16.38719295,16.17544674,16.36405735,16.08593937,15.85306971,14.92089304,14.99656895,13.11065508,13.56667585,13.30778772,13.31574801,12.90204196,12.29907941,11.26841012,10.69478574,10.56132415,11.03918123,10.48286644,8.115190678,8.521542884,10.15459376
Uzbekistan,UZB,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45274194,67.53013727,61.75603773,61.01775399,51.45855849,61.762222,62.36120863,63.64708392,58.00230262,58.41002691,58.47460345,56.52911697,53.3384718,45.91975676,40.28663295,58.88704743,55.75005561,31.00603229
St. Vincent and the Grenadines,VCT,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,9.166666667,8.193404815,8.485229415,8.191747573,9.01306895,9.818181818,7.034976153,7.360127046,7.206823028,7.38151537,5.304640111,6.288701843,9.311032576,8.283727235,8.373904576,7.242260481,6.915402856,7.13936631,7.55424264,6.745825343,6.886151347,7.62456473,7.279280311,6.021450367,7.519841051,6.640022145,5.151186718,5.75501239,3.645467865,3.508211317,4.144395036,4.813106369,4.96834104,4.505646496,5.977437821,7.491076463,
"Venezuela, RB",VEN,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,42.87878788,37.92857143,36.51006711,32.96137339,33.08441558,35.08474576,35.61728395,41.58762887,47.04433498,46.26527051,42.91101056,51.00137174,46.47410359,45.90338164,34.46808511,34.27631579,34.73551637,34.7556615,50.73619632,44.72807991,40.74733096,46.18055556,51.92465192,41.39871383,40.14996592,37.84834738,34.58646617,31.34953898,26.04651163,31.70933113,36.56927427,32.10272873,34.46019629,40,35.11673152,32.42811502,30.17301038,37.75743707,37.91913215,36.83127572,35.12677798,39.79025293,38.75968992,42.94213088,38.81253436,46.9667319,47.34299517,,,,,,
British Virgin Islands,VGB,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,16.62276851,12.57221458,17.04220824,18.38917684,15.27824621,13.94618854,12.60760251,10.08026342,10.3105921,12.00936645,11.68402432,13.66769167,14.53879772,14.7573428,11.64355203,10.60566851,21.59082833,23.26936771,24.99316153,24.04959319,25.19899646,24.42715545,20.72651183,19.28574581,17.20407773,18.31696988,12.18811623,12.34261719,11.63171252,11.86729318,10.98226554,10.00054597,14.07547021,12.34603626,14.93250374,13.74913399,17.30878699,10.86260596,20.10013294,36.68677969,
World,WLD,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,36.0020943,36.15736998,34.45148046,33.93382768,30.81515374,29.8131302,32.52824797,30.81092793,31.50636245,27.48967871,25.69561113,24.82442776,25.48437814,25.25335566,24.07014952,22.09569358,21.88566307,21.78996253,21.9284122,22.01966667,22.14273585,23.17042939,23.48747243,24.35713117,24.37097362,24.33377042,24.79833747,21.39324271,22.91630084,22.40770677,22.22735706,21.11494875,20.39977358,19.91149839,18.98028911,19.07657686,19.04853313,18.95364552,20.34733463,23.85239833,24.49549615
Samoa,WSM,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,35.05035971,35.83710407,39.37142857,32.55172414,28.5963734,23.65288505,20.14089468,16.99399399,13.99183825,10.95685923,15.2212728,19.96573209,10.31398321,7.659701493,5.471547951,3.192058037,2.98232937,3.221297837,3.483113069,2.012432012,,,,,4.717702875,3.969367451,3.639004467,4.428079134,4.284449963,6.719879641,4.065851091,4.317663799,3.738251263,4.888527163,4.124518753,4.011889731,3.459923592,7.255079277,5.610809801,6.898073535,7.574725997,9.681939479,12.76394358
Kosovo,XKX,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.35113095,29.55781092,31.68454193,11.68287497,8.680743554,6.831912497,6.118090343,3.68192496,3.488842494,4.363849568,2.966538136,3.60929232,3.218120291,2.777893104,3.922957874,4.09313331,4.891720699,4.136463461,4.992637465
"Yemen, Rep.",YEM,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.11628431,6.669659463,7.839609749,4.320552176,4.178691623,13.04105416,18.05275185,16.7469002,14.93264944,17.12685935,32.9749716,28.52874808,,,,,,
South Africa,ZAF,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,19.42857143,19.44444444,18.08510638,17.45283019,17.97235023,18.85964912,20,17.72575251,19.26605505,21.52974504,20.48780488,21.00799623,22.63512149,24.70163199,24.76972872,20.41475995,23.33333333,23.82113821,25.12044047,27.65970471,26.39843895,24.43296459,24.09198747,22.00346916,22.02564939,26.83518547,26.34654565,23.73716163,24.74414024,24.65050127,22.76871849,22.35971663,26.82412531,25.92437992,25.89240053,24.76102584,21.18246051,21.20834063,21.26981669,21.74433651,24.33406591,24.73892146,23.12350694,17.56079977,17.63913228,17.46513935,17.82293162,19.15973437,19.68044018,18.78778617,19.72028285,19.66807758,18.06596931,18.74575751,18.1125272,16.44071111,15.09070868,14.52614445,13.58148004,14.40501543,16.51611955,13.83825372,12.93809196
Zambia,ZMB,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,74.87828627,76.19961612,68.25396825,61.37071651,69.14344685,70.7750953,73.76,79.7556719,74.41253264,76.92307692,81.95777351,78.27763496,68.88888889,71.1790393,,,,,,64.25379803,58.203125,47.8424015,37.28665208,37.5,35.05244755,30.08474576,29.99377722,2.82708438,4.26859025,4.084606198,4.865956406,4.960114826,7.838306271,7.893425158,5.763030787,8.540629368,7.183118389,5.067208055,4.317144148,5.642169946,5.641553344,4.20689302,8.308675333,12.75533632,7.378890941
Zimbabwe,ZWE,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,61.95061728,60.64377682,70.5227656,66.53433476,54.88221487,58.11138147,61.48409397,62.7723172,19.8945967,44.35627627,43.01635911,45.75914634,44.71704355,44.2632981,40.68672992,34.23249577,27.39622449,26.37445982,,,,,,,,,,,,,,,20.20526233,29.87720239,31.79184032,27.34521932,26.2310277,26.30411255,26.24987115,26.19176522,52.12913549,47.35873577,33.42771358,55.6688613,,
